Item Set,Item Format 3,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39,theta_40,theta_41,theta_42,theta_43,theta_44,theta_45,theta_46,theta_47,theta_48,theta_49,theta_50,theta_51,theta_52,theta_53,theta_54,theta_55,theta_56,theta_57,theta_58,theta_59,theta_60
S1.16,0,0.04032499148396809,0.04506390657965374,0.050367214759131,0.056302676192989065,0.06294587654544552,0.07038090817715068,0.07870100369421712,0.08800906525802538,0.09841801008491335,0.11005082320797405,0.12304017211307292,0.13752739411387432,0.15366061716252033,0.1715917208530114,0.1914717920879254,0.21344468867786062,0.2376383088085739,0.2641531961078402,0.2930482170350594,0.3243232628770635,0.357899286814208,0.3935965127530883,0.43111234870903953,0.4700013614278026,0.5096605130532559,0.5493235368936303,0.5880685743596722,0.6248427108823643,0.6585055877877178,0.6878917559197494,0.711888099420298,0.7295190804527844,0.7400296209387043,0.7429541010463977,0.7381609048003509,0.7258652795893276,0.7066083663023413,0.6812058826619461,0.6506747010443967,0.6161483491714588,0.5787928211284199,0.5397322818171632,0.49999106673382393,0.4604547872441313,0.42185017489333804,0.38474103484997635,0.3495364707062943,0.3165072623347621,0.2858066554836545,0.2574925605500648,0.2315490112901406,0.20790553413118634,0.186453735385384,0.16706089768870824,0.1495806976384758,0.13386134255933213,0.11975151013030343,0.10710449262057879,0.095780924166837,0.08565042449662581,0.07659243912147931
S1.16,1,0.09640121600392922,0.11310372084068629,0.13273927604194247,0.15580309170058423,0.1828604036075995,0.21454974005408875,0.251582914697642,0.29473985251231266,0.3448557438086242,0.402797362210842,0.46942478066141446,0.5455343665243284,0.6317791401658652,0.7285637779206962,0.8359142671157457,0.9533270023154399,1.0796092211343826,1.2127317548485748,1.3497246613532874,1.486653540279304,1.6187150642996562,1.7404801499031861,1.846289751761562,1.930773408961937,1.9894222890049644,2.0191193482811327,2.0185225175792985,1.9882195896630632,1.9306217813955147,1.8496219876911857,1.750093968850789,1.6373345275520175,1.516547015481592,1.3924373898071267,1.2689563449756491,1.1491858043097782,1.0353436954988608,0.9288698704993136,0.8305560698320185,0.7406896879717413,0.6591905509379465,0.5857289707082212,0.5198204433794855,0.460897099517239,0.4083586614410962,0.3616067546688265,0.3200665203240285,0.28319903875623675,0.25050742049266617,0.22153874276370944,0.19588340840251753,0.17317301753422243,0.15307747411445835,0.13530178450789695,0.11958282314656948,0.10568622011108168,0.09340344936410422,0.08254915026708537,0.07295868853136413,0.06448594858821409,0.05700134259324382
S1.17,0,0.03566915538024747,0.04149722934741303,0.04826188232752682,0.056107821517833244,0.06520001742933998,0.07572578428420615,0.08789678612576879,0.10195082962236077,0.11815324917288224,0.13679762057801267,0.1582054554095057,0.18272443016334683,0.2107245961444875,0.24259190632141858,0.27871829954796035,0.3194875254599297,0.365255911663862,0.4163274180752419,0.4729226520770561,0.5351420972173763,0.6029246908586502,0.6760040889080148,0.7538664216859745,0.8357149031622382,0.9204479893878202,1.0066584296825896,1.0926599737627354,1.1765462133842939,1.2562818605483153,1.32982103510249,1.3952408605184166,1.450873437468819,1.495416862696191,1.5280077321180983,1.5482437853408189,1.556154877056253,1.5521309440889937,1.5368242112999204,1.5110471317043217,1.4756863397984965,1.4316466944722572,1.379830214772652,1.3211450783919299,1.2565325167395,1.1869962172375872,1.1136202076458777,1.0375662291990504,0.9600484008431087,0.8822893641287988,0.805466376899618,0.7306572352933162,0.6587946853001545,0.5906350634827291,0.5267434289964904,0.4674943765181937,0.41308560878980816,0.36356033593927367,0.31883449238023176,0.27872531286511487,0.2429786673326326,0.21129346604074928
S1.17,1,0.02887536190314878,0.03513316782885717,0.042770062159741086,0.05209251505685126,0.06347436295839204,0.07737077185583646,0.09433453728655808,0.11503476814558405,0.14027775341651946,0.17102938163142295,0.20843778180520042,0.25385376193890397,0.30884499171428237,0.375197560428216,0.45489544283881844,0.5500645992956945,0.6628643832864246,0.7953058078471132,0.9489763383673235,1.1246579650898285,1.3218442372496868,1.5381970570614525,1.7690352631352686,2.0070039785349842,2.242110755054086,2.462294051725475,2.6545805078121485,2.8066973000074054,2.9088032756347255,2.954897202019677,2.943533807889758,2.877708637812768,2.7640421140666205,2.611567641152121,2.43045135229141,2.230881145069919,2.02223995879593,1.8125815855677143,1.6083733632410864,1.414448815313965,1.2341096768090993,1.0693212592030794,0.9209536685945747,0.7890321363738286,0.6729710896307176,0.5717770709641368,0.48421412337103165,0.4089313318447607,0.3445559667019622,0.2897575448001838,0.24328866165393226,0.20400815620527685,0.17089144638720852,0.14303199053948307,0.11963695429619864,0.1000193830418073,0.08358853212045683,0.06983949479212875,0.05834287891578881,0.048734997956709165,0.04070883928855519
S1.18,0,0.02736618418207525,0.03057816403651951,0.03418220926849925,0.0382287883488544,0.04277519306317128,0.04788645348281717,0.053636350127662054,0.06010852020216912,0.06739764751469528,0.0756107151733753,0.0848682854258186,0.0953057509719661,0.10707447556080052,0.12034270759254173,0.13529610803833708,0.15213768327586552,0.17108685584978353,0.19237734544904728,0.216253475794619,0.24296448275274446,0.27275639307090366,0.3058610967258248,0.34248237998032854,0.38277895409900536,0.4268449335022947,0.4746887940452985,0.5262125439469717,0.581193570098743,0.6392722027249182,0.6999482120402348,0.7625889081592602,0.8264500022501166,0.8907078317730931,0.9544982325818778,1.0169539927233833,1.0772306138304533,1.1345103843667028,1.1879785948342916,1.236773288648394,1.2799200803918271,1.316273632155787,1.344493628970702,1.363081775550405,1.3704952121783711,1.3653317307267898,1.346558212131105,1.3137339856638222,1.2671738271583413,1.2080057589952722,1.1381044806807625,1.059913267604141,0.9761939485531059,0.889757341824537,0.8032230495088384,0.7188419918890196,0.6383950162598968,0.5631632772081773,0.49395480915186785,0.43116742535648567,0.3748691795969569,0.3248817318214417
S1.18,1,0.16088314873158913,0.1906371807948804,0.22553833893948427,0.26632483071587254,0.3137776941164594,0.3686954183870862,0.4318554330186338,0.5039598975811705,0.5855642393010966,0.6769890442512108,0.7782195702644104,0.8888024565094532,1.0077557783184818,1.1335151754670445,1.2639429610511788,1.3964254778231133,1.5280729466282552,1.6560136698645649,1.7777424860166102,1.8914488377705425,1.9962244497140471,2.092047779800926,2.1794725899285337,2.259014917730509,2.3303311616569538,2.391393050297035,2.437959284527003,2.4636645229648617,2.4609325962236874,2.4226478815651737,2.3441599531207253,2.2249366537584043,2.069218180971712,1.8854023895116316,1.684415813733464,1.4776925259361344,1.2754133934055054,1.0854075692150442,0.9127866109811961,0.7601440738091942,0.6280681615919429,0.5157452718748033,0.4215113520814723,0.343285533073313,0.2788744181692861,0.22616389254835154,0.18322534144827557,0.14836276862191647,0.12012246394832747,0.09728106631527277,0.07882272799204823,0.06391212982764352,0.051867304875099426,0.04213438162849609,0.034265203331123435,0.02789809796855033,0.022741698718690063,0.01856153027342782,0.015169004928845499,0.012412464018050184,0.01016992453829569
S1.19,0,0.2245145704021469,0.26246725117231107,0.3062037656157168,0.35637061995191066,0.4136047610916131,0.4785020174935564,0.5515778155186376,0.6332212846746249,0.7236452982968987,0.8228365601503012,0.9305111280673953,1.0460811559006624,1.1686374764979481,1.2969495407387943,1.4294794632360612,1.5644018692875432,1.6996183384561319,1.8327573525818932,1.9611596137072076,2.081863473128574,2.1916212232825987,2.2869861569134704,2.3645043302137516,2.4210199057049886,2.454063194765165,2.462249580261398,2.445593474447663,2.4056482716032717,2.345422212266623,2.269077637240154,2.1814751458314556,2.087655279115782,1.9923509208704862,1.8995994341886517,1.8124883342290885,1.7330358313076926,1.662186310073441,1.5998925519641622,1.5452582154299441,1.4967206433891678,1.4522605969725788,1.409628777218505,1.3665779624026397,1.3210854191413304,1.271545721742149,1.2169125308880302,1.15677162407064,1.091336812574345,1.0213731587904924,0.9480643468862576,0.8728494048654295,0.7972560730334728,0.7227541206294783,0.6506438918053048,0.5819861551224291,0.5175713941815394,0.4579214035544736,0.403313697924345,0.3538192577981035,0.3093456386703694,0.2696796092390096
S1.2,0,0.025646260614432363,0.02943632525823818,0.033777007666339925,0.038745202016163036,0.04442754048489943,0.05092130103822726,0.058335287809248536,0.06679063483855985,0.07642146576728573,0.08737531944015582,0.09981322381888588,0.11390926794572265,0.12984948427565768,0.14782981272183082,0.16805287576589598,0.19072325541533752,0.2160409346684581,0.244192558769637,0.27534019899087936,0.30960738190633097,0.3470623010926191,0.38769837750875635,0.4314126972433397,0.47798333754929956,0.5270471798288818,0.5780804547203684,0.6303848801186028,0.6830827012193832,0.7351240471476901,0.7853095946130718,0.83233042629142,0.8748251448013479,0.9114518759081782,0.9409700972964827,0.9623247778357293,0.9747237104263244,0.977698696964943,0.9711426655185101,0.9553177463628708,0.930833279789948,0.898596870193629,0.8597450821896956,0.8155625335761764,0.7673986795519723,0.7165906100251608,0.6643981202221356,0.6119547379351624,0.5602358509737091,0.5100429834613308,0.46200183176319,0.41657092037880294,0.37405757628236286,0.334638182763065,0.2983801857335342,0.265263936410185,0.23520305501850375,0.20806252434235606,0.18367413903431762,0.16184924182032456,0.14238888185755105,0.12509165182737475
S1.2,1,0.2450591401617694,0.2818962714347359,0.3238141542434056,0.37136165180643127,0.4250981311923713,0.4855761449108177,0.5533181780672627,0.6287865982330325,0.7123461002746512,0.8042182136029309,0.9044278622812032,1.0127425813182358,1.1286058721012193,1.2510674628731089,1.3787151332680163,1.5096154971647184,1.6412748139973083,1.770635167578124,1.8941250046917424,2.0077837119923787,2.1074744288632723,2.1891849114846385,2.2493930091914476,2.285446206850806,2.2958838877708296,2.2806282218053924,2.240991641599144,2.1794918008987785,2.099513938500629,2.0048969011975832,1.899529671121352,1.7870290502322472,1.6705360919093453,1.5526332643530245,1.4353577945684501,1.3202742830394085,1.2085703734778535,1.1011482972066573,0.9986970972733205,0.901741130103877,0.8106678490857548,0.7257414628282949,0.6471095457342615,0.5748082516171724,0.5087695991195692,0.44883220159582754,0.3947552558348461,0.3462347082956475,0.30292020057500274,0.2644314815494856,0.23037327775456823,0.20034798897448047,0.1739659271445682,0.1508530949423016,0.13065669165957466,0.11304864467832215,0.09772751145683141,0.08441909810352649,0.07287611333871516,0.06287713436029643,0.05422511343727478
S1.20,0,0.020206749555221105,0.025203645681890246,0.031420310703960654,0.03914565659605202,0.04873212273309468,0.06060690989662693,0.07528362183145311,0.09337325434229622,0.11559271691139769,0.14276798784890857,0.1758275329831233,0.21577976721623165,0.2636662691950184,0.32048062842824865,0.38704215208751647,0.46381579029594244,0.5506768356634137,0.6466337120791941,0.7495458492859318,0.8559039774984153,0.9607682293587003,1.0579682054228698,1.1406377127478287,1.202072875176372,1.2367793458903766,1.2414606542512323,1.215661539979762,1.1618596025814076,1.0849746872147885,0.9914564582124394,0.8882250498007818,0.7817352222299059,0.6773368622224275,0.5789779794772102,0.4891974542083453,0.40930780041805925,0.3396668858938168,0.2799618675799546,0.2294595658146569,0.1872036968563396,0.15215682104183897,0.12329411295967949,0.09965946583740819,0.08039443358305307,0.06474891439520153,0.0520804166125376,0.041846802967608246,0.03359581721186086,0.026953499747701018,0.02161275162058801,0.017322735588224687,0.013879435900887645,0.011117473613782385,0.008903144837499197,0.007128581521907055,0.005706904821883992,0.004568234241055968,0.0036564215246132356,0.0029263903668331095,0.0023419775988072337,0.0018741864276644704
S1.20,1,0.3512662151535081,0.4334976813255269,0.5333390261553826,0.6536746161642164,0.797403426150632,0.9671799718105762,1.1650452550472963,1.3919547287402223,1.647248531003059,1.928163879941775,2.2295472499577365,2.5439533860968577,2.8622734084913315,3.1748769793985985,3.4729939236755483,3.749793680547268,4.0005177460986445,4.221251848415042,4.406542696859511,4.546897863959901,4.627826304812855,4.631894794149451,4.543927381757715,4.357415139851486,4.078870229148657,3.727627807839603,3.331188083869534,2.9185938413755927,2.5148107553081207,2.1377565778642267,1.7979371520494176,1.4997036112477984,1.2430742853122945,1.025435422126991,0.842836603588603,0.6908544169491062,0.5651090465892323,0.46153970214819656,0.37652769799394864,0.30693016655511723,0.25006503999426,0.2036719709091822,0.16586351813419134,0.1350745797359987,0.11001428704420567,0.0896223793243758,0.07303082289383635,0.05953073757869969,0.048544320556696344,0.039601278672381335,0.03231921505645594,0.026387415716890877,0.021553516938282988,0.017612586599637773,0.014398210885396376,0.01177523588085771,0.009633867673747649,0.007884883120969806,0.006455745796004085,0.005287457881424229,0.004332009345685332
S1.21,0,0.1901324662730162,0.2070397947933582,0.22519011677523423,0.24462870532074432,0.26539448684112904,0.2875185572291269,0.31102260210657595,0.3359172241708197,0.3622001723025986,0.38985445475750913,0.418846303206339,0.4491229377072661,0.4806100686955679,0.5132090665235459,0.5467937395662766,0.5812066971834345,0.6162553424007392,0.6517076470403902,0.6872880096323367,0.7226736752474665,0.7574923858655431,0.7913220960001761,0.8236936851042385,0.8540975738378764,0.8819949585919968,0.9068339906426086,0.9280706518424477,0.9451933745681738,0.9577497258839608,0.9653728664532313,0.9678051517023685,0.9649162806036313,0.956713858959962,0.9433450780134349,0.9250892746949646,0.9023422389204112,0.8755940621382583,0.8454029225947499,0.812367402059144,0.7770997435952656,0.7402019823837627,0.7022462434677281,0.6637598354482724,0.6252151839555948,0.587024207142165,0.5495364585259621,0.5130402377518508,0.47776586477798577,0.4438903881626064,0.41154311655262876,0.3808114949732422,0.35174697433496815,0.32437063261842203,0.2986783950481918,0.2746457682324258,0.2522320521846164,0.2313840278253626,0.21203913952779438,0.19412820565473815,0.1775776973689217,0.1623116292013118
S1.21,1,0.1280382871238907,0.1491844589821592,0.17330430799279375,0.20062613731304163,0.2313239511403759,0.26548618408894503,0.3030782540005051,0.34390047694191933,0.387544561253125,0.43335395854377834,0.48039549129806036,0.5274513340907789,0.5730407905832026,0.6154794926139643,0.6529790174317617,0.683782552251702,0.7063233076325727,0.7193841972821834,0.7222327377054033,0.7147065211884336,0.6972325877255706,0.6707768124526506,0.636733375085608,0.596775351183712,0.5526925352642306,0.5062411024917496,0.45902316101100055,0.4124053839152818,0.36747746524739655,0.32504494259979516,0.28564761644315556,0.2495940711652399,0.21700386385672893,0.18785091083084732,0.16200376060369046,0.13926035306921003,0.11937632840812244,0.10208693737173817,0.08712318301298662,0.07422309451145827,0.0631390979183342,0.053642390220326686,0.04552510329594656,0.03860090348713255,0.03270453460217609,0.027690689557911985,0.02343249340872858,0.01981979862373607,0.016757430280719705,0.014163471499381861,0.011967644903665507,0.010109821372818878,0.008538670402681059,0.007210455085689248,0.006087967482674993,0.005139595816876094,0.004338512583466554,0.003661971685595593,0.0030907026109157874,0.0026083901182501674,0.0022012286815477774
S1.22,0,0.016150739295521167,0.01997062384493325,0.024690560490773297,0.030520301495025076,0.03771713693540514,0.04659593286813981,0.0575408913375444,0.0710191051025526,0.0875958359451943,0.10795119686843534,0.13289751577847364,0.16339603651870033,0.20057069355450902,0.2457153945465293,0.30028949139606087,0.3658939057732242,0.4442178293531054,0.5369434361084132,0.6455944537241716,0.7713151929903159,0.9145718962736573,1.0747807402236407,1.249888970182131,1.4359679792081015,1.6269156371163223,1.8143984245558042,1.9881722915556717,2.1368810774751337,2.2493274355578983,2.3160541463467865,2.3309129733669183,2.29221313643336,2.203101357732681,2.071036424757718,1.9065028696524788,1.7213319394800584,1.5270662469113732,1.3337095511509247,1.1490181588331874,0.9783108910762505,0.8246626033306625,0.6893133420046391,0.5721483533038725,0.4721513237824167,0.387780268154822,0.31725063716227,0.2587313153898881,0.21046890974421445,0.1708580860838531,0.13847414836927913,0.11208092848094671,0.090623712692358,0.07321400589263048,0.059110634025652725,0.04769999839655699,0.03847712278484903,0.03102835535929471,0.025016092594278443,0.020165593624776115,0.016253784923749154,0.013099870059026101
S1.22,1,0.21081946909817909,0.2536328872404348,0.30470182324675055,0.3654068076297045,0.4372613587846303,0.5218773534196953,0.6209026959584506,0.7359218843785568,0.8683097919059465,1.0190307956444409,1.1883807419983614,1.3756797669487886,1.578940852061727,1.7945617317596088,2.017112660241875,2.239311229499209,2.4522751713812485,2.6461116375270706,2.8108311717102135,2.9374777727014396,3.0192747552520913,3.0525415620915757,3.0371690976605907,2.976546890034408,2.876974995512439,2.7467131432061596,2.594880340990345,2.430412413622574,2.261231338369151,2.0937071001915526,1.9324238859219212,1.7802112504631038,1.6383714063622155,1.5070238298302596,1.3854928985085675,1.2726777965464033,1.1673618462131634,1.0684373754220082,0.9750397781226432,0.8865987450606447,0.8028244406569973,0.7236510936704914,0.6491603667474616,0.5795031241940403,0.5148324728730748,0.4552548605468768,0.4008008308023303,0.3514134123541123,0.3069501635924142,0.26719432136576693,0.23187086928586872,0.2006641999158354,0.17323504878292384,0.14923530430545834,0.12832003737502595,0.11015661940734955,0.094431127691046,0.08085241255251552,0.0691542669306085,0.059096134898260926,0.050462752145860525
S1.23,0,0.11039108020136915,0.13061672056438173,0.15440988843720166,0.18234358472234544,0.2150603752383587,0.25327167129350164,0.2977524752577368,0.3493296764182673,0.40886157293066416,0.47720595426660833,0.5551739206161391,0.6434668086856534,0.7425943549140785,0.8527738038293237,0.973812284477499,1.1049785415617477,1.24487489238026,1.391325588380399,1.5413026379510484,1.690913216849773,1.8354724545591958,1.9696801889067563,2.0879093838664566,2.1845974915570725,2.2547116477222495,2.2942373609688818,2.3006231410804805,2.273106440306334,2.212855128320213,2.1228859230722468,2.0077628144547157,1.8731236356906389,1.7251172556104586,1.5698461775076764,1.412896978970566,1.259010717564745,1.111909153286828,0.9742617523370862,0.8477594606434598,0.7332550222926181,0.6309330943432101,0.5404821149375147,0.46124990294075613,0.3923737978857741,0.3328826905372149,0.2817724433705301,0.23805837373925634,0.2008092501665864,0.16916717162459677,0.14235717293880304,0.11968970284720493,0.10055841841989896,0.08443511377024611,0.0708630842790628,0.05944982268531139,0.04985963867623603,0.041806571864003675,0.03504781156277629,0.029377729731739233,0.024622562697038587,0.02063573247611214
S1.23,1,0.48190677566471096,0.5484700902538526,0.6204178764132801,0.6970404810834623,0.777267816364657,0.8596519069481857,0.9423809603931131,1.023331242920991,1.1001578968347026,1.1704191456324438,1.2317218173012128,1.2818718920445036,1.3190134172357648,1.3417427099568857,1.3491905938697086,1.3410707958333923,1.3176953814815369,1.2799579159865684,1.229283612074058,1.1675456386104455,1.0969496533584349,1.0198940761683342,0.9388194013192799,0.856063278079592,0.7737375431426738,0.6936390249159808,0.6171993726297028,0.5454725099702556,0.47915325876200865,0.4186179993095651,0.363977830376391,0.31513592377173016,0.2718428423727425,0.23374583092178625,0.2004300574886586,0.171451276817579,0.14636037535844648,0.12472081164102165,0.10612019394165584,0.09017724953660337,0.07654532713275194,0.06491340269450813,0.055005372353873844,0.04657823979099596,0.03941965196531301,0.03334511065978296,0.028195087464088695,0.02383219362459178,0.020138499751108326,0.017013059744544225,0.014369664916074497,0.012134835080036772,0.010246040973284968,0.00865014477265269,0.007302041297240515,0.006163480613845448,0.00520205242530836,0.0043903132499833126,0.003705038602382857,0.0031265838887621997,0.0026383393570655308
S1.24,0,0.0259127694500252,0.031213726479003404,0.03762815815166364,0.045395085796273445,0.05480511241952403,0.0662111443094237,0.08004099682710003,0.09681198962663966,0.11714747885804068,0.1417949845043674,0.17164507487601105,0.2077493601283501,0.25133467733430415,0.30380864174928846,0.36674900635182095,0.4418656005224645,0.5309191413149583,0.6355766332594318,0.7571801944790673,0.8964085069444313,1.052823381266641,1.224325288776468,1.4065963627526101,1.592683189470467,1.772940958827066,1.935576288735829,2.0679280866295295,2.1583871419221383,2.1985392686419245,2.1848896061925878,2.1195665138826194,2.0097528469753883,1.8660788753072581,1.700561299486857,1.5247180421654747,1.3482705526496475,1.178540906072612,1.0204209924891092,0.8766958624784458,0.7485159841269187,0.6358761406407617,0.5380259271277849,0.4537864464914957,0.3817763601354721,0.3205628620131603,0.2687559025239392,0.22506213543761006,0.1883116571413726,0.1574671768201487,0.13162239035327378,0.1099941496093213,0.09191144672669864,0.07680313870779959,0.06418559454958501,0.053650952505055825,0.04485635220383367,0.037514300374152654,0.03138420147607792,0.026265009279384327,0.021988914280801346,0.018415962636492457
S1.24,1,0.03616028356583626,0.04400888146804238,0.05352752850748055,0.06505551099607483,0.07899336568724252,0.09581024427619525,0.11605028243395066,0.14033676119038052,0.16937230080170176,0.20393265540733385,0.24485092587795304,0.2929882957554706,0.3491869517889641,0.414201060409604,0.48860308639903305,0.5726660198365824,0.6662277868065096,0.7685523160830048,0.8782113597779954,0.9930194444797766,1.1100566732381434,1.2258052403540105,1.3364023207454316,1.4379772568168803,1.5270058585118333,1.6005964317051293,1.6566358865375237,1.6937717681882747,1.7112701159930839,1.7088393945842242,1.686520118001988,1.6447007122185058,1.58425082392833,1.506698393999521,1.4143486302947128,1.310263831338017,1.1980795042841907,1.0816947272610815,0.9649149056533513,0.8511303151018738,0.7430899613699999,0.6427938774505344,0.5514943560380783,0.4697769110172832,0.397686023513821,0.3348649763920447,0.2806880270671,0.2343726198911279,0.19506697357432334,0.161913467046225,0.13409101706746857,0.1108407081480238,0.09147894478835084,0.07540186034618221,0.062083980026418836,0.05107339700751494,0.04198507715587179,0.03449339199330192,0.02832458981765703,0.023249633702512262,0.019077640373276684
S1.3,0,0.027448112751708845,0.0314241186437316,0.035958996768844405,0.041125995049924,0.04700631416016115,0.053689449050079774,0.06127335860204402,0.0698643877856485,0.07957684857564419,0.09053214648882348,0.10285732031926523,0.11668284586138929,0.13213954368835915,0.14935443145911279,0.168445379432774,0.18951447202311822,0.21264005733745456,0.2378675892335824,0.2651995381955732,0.29458486771255415,0.32590883064013043,0.3589841087596592,0.3935445532697865,0.429242920438231,0.4656539588432696,0.5022839184302597,0.5385869683243629,0.5739881352002225,0.6079112914560986,0.639809606179097,0.6691949676161463,0.6956624611579043,0.7189062553623069,0.738724290191666,0.7550108689133063,0.7677383319125934,0.7769310120352583,0.7826361883685463,0.7848974128148766,0.7837352092480764,0.7791387901251926,0.7710703603804092,0.7594811925696369,0.7443364329735375,0.7256439754097369,0.7034820340232572,0.6780203809929318,0.6495314879176249,0.6183897159772019,0.5850588088011145,0.5500698079747997,0.5139927876095981,0.47740632054923193,0.44086836810946106,0.4048915065748789,0.3699243262962645,0.3363397228364515,0.3044298444437498,0.2744067792741219,0.24640768758147163,0.2205029740034742
S1.3,1,0.11085334007494535,0.1257639492832734,0.14270836852352745,0.16195649090860856,0.18380923302355107,0.20860014975247979,0.23669633309554836,0.26849822333652384,0.30443785527502454,0.3449749451999529,0.39059010497141355,0.44177436477667226,0.4990141231562705,0.5627706623255944,0.6334535238090409,0.7113874017754617,0.7967728515809471,0.8896420881075671,0.9898124784190373,1.0968419458272085,1.2099921923295907,1.328207034279255,1.450113679066222,1.5740537970595778,1.6981481923115453,1.8203935353333813,1.9387824477240023,2.051430551002256,2.1566880433732973,2.2532114230708564,2.3399751415656853,2.4162138686212566,2.4813022857082716,2.534597430087003,2.575283712162743,2.6022677358380157,2.6141651358066555,2.6094036894791466,2.5864386747938153,2.544044625790194,2.4816219092539153,2.3994462905322766,2.2987999574186544,2.181951095781378,2.0519866840961365,1.9125370293499107,1.7674503309086456,1.6204772849574631,1.4750124638436832,1.3339182231148874,1.1994359101237109,1.0731734388557315,0.9561497881287141,0.8488749506962947,0.7514462445511723,0.6636464541475234,0.5850342527821684,0.5150217177511478,0.45293704214637764,0.39807273212953653,0.3497208291451719
S1.4,0,0.007576273663700641,0.009199407291194922,0.011169262758734365,0.013559313939048512,0.0164583004049851,0.019973248768807836,0.02423301827654882,0.029392424707760573,0.035636981790129335,0.04318827008860844,0.05230989237225625,0.06331389180733793,0.07656738179875205,0.09249894739834393,0.11160410876648671,0.134448767789661,0.1616690753483886,0.19396556016386607,0.23208868512304454,0.2768123381378192,0.32889131247664816,0.3889989104722413,0.457641893872138,0.5350527044967436,0.6210637650105337,0.7149759656186544,0.8154425022520888,0.920397948229485,1.027066954804567,1.1320822918610294,1.2317240024079605,1.3222604688460478,1.400335624922824,1.4633188439490694,1.5095311130985851,1.5382909850560802,1.5497791311342093,1.5447792871396193,1.5243902340230493,1.4898024221715591,1.44219629428951,1.3827654226430188,1.3128199288245754,1.2339021492148183,1.1478523967748493,1.0567905334347583,0.9630142067170564,0.8688425501025455,0.7764465668486416,0.687703994789142,0.6041027663061628,0.5267006770574817,0.45613539714112605,0.39267120571138997,0.3362666997069003,0.28664953957258743,0.24338802787289615,0.2059533644246589,0.17376984137906637,0.1462526743727923,0.12283463090231442
S1.4,1,0.14138509695543328,0.16253395165561924,0.18669078145681695,0.21423103957093773,0.24555996107225192,0.28110918614385727,0.32133102477213343,0.3666897756276947,0.41764949891180664,0.4746576948257523,0.538124487162454,0.6083971881640055,0.6857305535509439,0.7702536355568121,0.8619348837060608,0.960547953842936,1.0656414269933914,1.1765161081852948,1.292213529675144,1.4115185020190486,1.5329769312085162,1.654927757720476,1.775545171713112,1.8928849015512879,2.004927207892369,2.109610018822832,2.204848827612191,2.2885453420808455,2.3585934646934987,2.412897287276167,2.449419124751171,2.4662737644592174,2.461876312204116,2.435135385614524,2.3856641002056356,2.3139646923414947,2.2215365006962102,2.1108668308029275,1.98528930904489,1.8487269101756945,1.7053651235063951,1.5593146735596304,1.4143193275265813,1.2735464992065595,1.1394748604507883,1.0138721791674474,0.897843066626971,0.7919212314643409,0.6961823867277743,0.6103592444525028,0.5339464332485402,0.4662889557319846,0.40665216356316786,0.35427404362274173,0.3084021209004433,0.2683178590696608,0.2333514295353638,0.2028893982240602,0.17637743324603036,0.153319678153475,0.13327602320257875
S1.5,0,0.0032192879726869713,0.0036701092857286443,0.004183754980931797,0.0047688877150044145,0.005435336929966222,0.006194247678428818,0.007058245895576977,0.008041621134650985,0.00916052756083412,0.010433203647419512,0.011880210495659316,0.013524687953055689,0.015392626668533766,0.0175131528172168,0.01991882035700358,0.0226459032318963,0.025734676785930954,0.029229673657166156,0.0331798944396525,0.03763894729718277,0.04266508338120569,0.04832108630567253,0.054673964136269446,0.061794381614390874,0.06975575918354938,0.07863295473079035,0.08850043523121603,0.09942984078554848,0.11148684575016596,0.12472723450726109,0.13919213742429973,0.1549024207170732,0.17185229714137631,0.190002326372092,0.20927210545795702,0.229533106839576,0.2506022928120681,0.2722373003955329,0.2941341184721671,0.31592822998505293,0.33720012215522166,0.3574858382420633,0.3762928342520939,0.39312082389689057,0.40748659858906505,0.4189510952675261,0.42714638661581245,0.4317999274073366,0.43275342062103994,0.429974115568131,0.4235571759931362,0.41371882798989995,0.4007811229149914,0.3851501228884257,0.36728996847873924,0.3476955308426705,0.3268661879293077,0.30528278050777047,0.2833891308518133,0.2615787865301853,0.24018700267457763
